,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,nickname,jpg_url,img_num,favorites,retweets,dog_label
280,827933404142436356,2017-02-04 17:34:40+00:00,iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12,10,Kona,True,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,22180,5987,German Shepherd
281,827653905312006145,2017-02-03 23:04:02+00:00,iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,False,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,16983,3433,Collie
282,827600520311402496,2017-02-03 19:31:54+00:00,iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10,Tucker,False,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,8143,1082,Pembroke
283,827324948884643840,2017-02-03 01:16:53+00:00,iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10,Ralphie,False,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,17523,3510,Golden Retriever
284,827199976799354881,2017-02-02 17:00:17+00:00,iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10,Charlie,False,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,11659,2579,Great Dane
285,826958653328592898,2017-02-02 01:01:21+00:00,iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10,Loki,True,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,23767,5757,Golden Retriever
286,826848821049180160,2017-02-01 17:44:55+00:00,iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13,10,Cupid,True,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,40325,11878,Great Pyrenees
287,826598365270007810,2017-02-01 01:09:42+00:00,iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10,Pawnd,False,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,11117,2709,French Bulldog
288,826476773533745153,2017-01-31 17:06:32+00:00,iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12,10,Pilot,True,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,20275,4821,German Shepherd
289,826240494070030336,2017-01-31 01:27:39+00:00,iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10,,False,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,14614,2965,French Bulldog
290,826204788643753985,2017-01-30 23:05:46+00:00,iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13,10,,True,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,5361,1075,Labrador Retriever
291,826115272272650244,2017-01-30 17:10:04+00:00,iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13,10,Ike,False,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,17299,3599,Golden Retriever
293,825829644528148480,2017-01-29 22:15:05+00:00,iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10,Toby,False,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,14025,2848,Great Pyrenees
294,825535076884762624,2017-01-29 02:44:34+00:00,iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,,True,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,56413,19669,Rottweiler
295,825147591692263424,2017-01-28 01:04:51+00:00,iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Sweet,False,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,20181,5244,Pekinese
296,825026590719483904,2017-01-27 17:04:02+00:00,iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,Pablo,True,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,7020,1483,Eskimo Dog
297,824775126675836928,2017-01-27 00:24:48+00:00,iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Scooter,False,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,16508,4069,Border Terrier
298,824663926340194305,2017-01-26 17:02:56+00:00,iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Wilson,False,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,11113,1993,English Setter
299,824325613288833024,2017-01-25 18:38:36+00:00,iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10,,True,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,12999,11848,Pembroke
301,823939628516474880,2017-01-24 17:04:50+00:00,iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Cash,False,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,11755,3123,Schipperke
302,823699002998870016,2017-01-24 01:08:40+00:00,iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Winston,False,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,13826,2772,Cairn
303,823581115634085888,2017-01-23 17:20:14+00:00,iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11,10,Crawford,False,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,14376,3031,German Shepherd
304,823322678127919110,2017-01-23 00:13:17+00:00,iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11,10,Wyatt,False,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,17437,4637,Chihuahua
305,822975315408461824,2017-01-22 01:12:59+00:00,iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12,10,Albus,False,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,19139,3958,Pembroke
306,822872901745569793,2017-01-21 18:26:02+00:00,iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,,True,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,132810,48265,Lakeland Terrier
307,822859134160621569,2017-01-21 17:31:20+00:00,iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Hobbes,False,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,14576,2622,Malinois
308,822610361945911296,2017-01-21 01:02:48+00:00,iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,,False,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,16327,3423,Cocker Spaniel
309,822489057087389700,2017-01-20 17:00:46+00:00,iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,False,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,20083,7390,Samoyed
310,822462944365645825,2017-01-20 15:17:01+00:00,iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10,Gabe,True,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,31800,17209,Pomeranian
311,822244816520155136,2017-01-20 00:50:15+00:00,iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,,False,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,38832,11421,Samoyed
312,821886076407029760,2017-01-19 01:04:45+00:00,iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Jimison,False,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,12582,2692,Golden Retriever
313,821765923262631936,2017-01-18 17:07:18+00:00,iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,10,Duchess,True,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,9317,1899,Golden Retriever
314,821522889702862852,2017-01-18 01:01:34+00:00,iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Harlso,False,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,8871,2030,Doberman
315,821407182352777218,2017-01-17 17:21:47+00:00,iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,10,Sundance,True,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,13075,5053,Irish Setter
316,821149554670182400,2017-01-17 00:18:04+00:00,iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Luca,False,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,9718,2320,German Shepherd
317,821107785811234820,2017-01-16 21:32:06+00:00,iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,10,,True,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,10645,2487,Pomeranian
318,821044531881721856,2017-01-16 17:20:45+00:00,iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Flash,False,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,14021,2636,Old English Sheepdog
319,820749716845686786,2017-01-15 21:49:15+00:00,iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Sunny,False,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,34984,11525,Golden Retriever
320,820690176645140481,2017-01-15 17:52:40+00:00,iPhone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,84,70,,False,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,13518,3716,West Highland White Terrier
321,820314633777061888,2017-01-14 17:00:24+00:00,iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,10,,False,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,3706,648,Gordon Setter
323,819952236453363712,2017-01-13 17:00:21+00:00,iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,10,Oliver,True,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,5927,1369,American Staffordshire Terrier
325,819711362133872643,2017-01-13 01:03:12+00:00,iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11,10,Howie,False,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,14916,3604,Toy Poodle
326,819588359383371776,2017-01-12 16:54:26+00:00,iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,10,Jazzy,False,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,10606,2271,Cardigan
327,819347104292290561,2017-01-12 00:55:47+00:00,iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,10,Anna,False,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,8008,1383,Rottweiler
328,819227688460238848,2017-01-11 17:01:16+00:00,iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,10,Finn,False,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,25652,7733,Border Terrier
330,819004803107983360,2017-01-11 02:15:36+00:00,iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Bo,True,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,95450,42228,Standard Poodle
331,818627210458333184,2017-01-10 01:15:10+00:00,iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,10,Wafer,False,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,24597,8564,Labrador Retriever
332,818614493328580609,2017-01-10 00:24:38+00:00,iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,10,Bear,False,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,10971,2982,Chihuahua
333,818536468981415936,2017-01-09 19:14:36+00:00,iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11,10,Tom,False,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,12127,2873,Welsh Springer Spaniel
334,818259473185828864,2017-01-09 00:53:55+00:00,iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12,10,Florence,False,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,12197,2621,Miniature Schnauzer
335,818145370475810820,2017-01-08 17:20:31+00:00,iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11,10,Autumn,False,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,13671,3014,Golden Retriever
336,817827839487737858,2017-01-07 20:18:46+00:00,iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13,10,Buddy,False,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,57622,31314,Cocker Spaniel
337,817777686764523521,2017-01-07 16:59:28+00:00,iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13,10,Dido,True,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,11901,3084,Curly-Coated Retriever
338,817536400337801217,2017-01-07 01:00:41+00:00,iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12,10,Eugene,False,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,13105,3505,Pug
339,817423860136083457,2017-01-06 17:33:29+00:00,iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13,10,Ken,False,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,38260,17504,Samoyed
340,817415592588222464,2017-01-06 17:00:38+00:00,iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11,10,Strudel,False,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,6267,1131,Doberman
341,817171292965273600,2017-01-06 00:49:53+00:00,iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13,10,Tebow,False,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,9690,2326,Golden Retriever
342,817120970343411712,2017-01-05 21:29:55+00:00,iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13,10,,False,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,13367,3011,Saluki
343,817056546584727552,2017-01-05 17:13:55+00:00,iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11,10,Chloe,False,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,9517,1927,Kelpie
344,816816676327063552,2017-01-05 01:20:46+00:00,iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12,10,Timber,False,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,11071,2361,Malamute
345,816697700272001025,2017-01-04 17:27:59+00:00,iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12,10,Binky,False,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,10905,2545,Chihuahua
347,816336735214911488,2017-01-03 17:33:39+00:00,iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11,10,Dudley,False,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,9564,2269,Labrador Retriever
348,816091915477250048,2017-01-03 01:20:49+00:00,iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12,10,Comet,False,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,9927,2500,Pomeranian
349,815990720817401858,2017-01-02 18:38:42+00:00,iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11,10,Jack,False,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,5545,1207,Chihuahua
350,815966073409433600,2017-01-02 17:00:46+00:00,iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13,10,,True,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,25057,9907,Tibetan Mastiff
351,815736392542261248,2017-01-02 01:48:06+00:00,iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11,10,Akumi,False,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,10937,2625,Border Collie
352,815639385530101762,2017-01-01 19:22:38+00:00,iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12,10,Titan,False,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,9161,1918,German Shepherd
354,814986499976527872,2016-12-31 00:08:17+00:00,iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,10,Cooper,True,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,8485,1505,Dalmatian
355,814638523311648768,2016-12-30 01:05:33+00:00,iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,10,Olivia,False,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,12511,3130,Golden Retriever
356,814530161257443328,2016-12-29 17:54:58+00:00,iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12,10,Alf,False,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,9629,2156,Miniature Poodle
357,814153002265309185,2016-12-28 16:56:16+00:00,iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,10,Oshie,False,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,32000,10080,Golden Retriever
358,813910438903693312,2016-12-28 00:52:25+00:00,iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,10,Chubbs,True,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,10342,2194,Siberian Husky
359,813812741911748608,2016-12-27 18:24:12+00:00,iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14,10,Gary,False,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,40402,16267,French Bulldog
360,813800681631023104,2016-12-27 17:36:16+00:00,iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,10,Sky,False,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,9300,2060,Malamute
361,813217897535406080,2016-12-26 03:00:30+00:00,iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,10,Atlas,False,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,20783,8476,Samoyed
362,813202720496779264,2016-12-26 02:00:11+00:00,iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,,True,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,10192,2090,Cocker Spaniel
363,813187593374461952,2016-12-26 01:00:05+00:00,iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,10,,False,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,22085,5096,Golden Retriever
364,813172488309972993,2016-12-26 00:00:03+00:00,iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12,10,Eleanor,False,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,10384,2236,Golden Retriever
365,813157409116065792,2016-12-25 23:00:08+00:00,iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12,10,Layla,False,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,8588,2557,Pembroke
366,813142292504645637,2016-12-25 22:00:04+00:00,iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,,False,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,9361,2728,Beagle
367,813127251579564032,2016-12-25 21:00:18+00:00,iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,10,,True,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,13242,3652,Norwegian Elkhound
368,813112105746448384,2016-12-25 20:00:07+00:00,iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12,10,Toby,False,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,11515,3225,Pembroke
369,813096984823349248,2016-12-25 19:00:02+00:00,iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,10,Rocky,True,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,11694,4207,Great Dane
370,813081950185472002,2016-12-25 18:00:17+00:00,iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Baron,False,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,10989,3220,Doberman
371,813066809284972545,2016-12-25 17:00:08+00:00,iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,10,Tyr,False,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,8865,2276,Toy Terrier
372,813051746834595840,2016-12-25 16:00:16+00:00,iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Bauer,False,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,23337,8503,Golden Retriever
373,812781120811126785,2016-12-24 22:04:54+00:00,iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,10,Swagger,False,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,8380,2191,Bull Mastiff
374,812709060537683968,2016-12-24 17:18:34+00:00,iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Brandi,False,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,7373,1665,Irish Setter
376,812466873996607488,2016-12-24 01:16:12+00:00,iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12,10,Mary,False,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,8900,2231,Great Dane
377,812372279581671427,2016-12-23 19:00:19+00:00,iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,10,Moe,False,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,15224,4252,Golden Retriever
378,811985624773361665,2016-12-22 17:23:53+00:00,iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,10,Ted,False,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,8102,1647,Staffordshire Bullterrier
379,811744202451197953,2016-12-22 01:24:33+00:00,iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,10,Halo,False,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,8429,1884,Pekinese
380,811627233043480576,2016-12-21 17:39:46+00:00,iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Augie,False,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,14265,3650,Beagle
